Date,Open,High,Low,Avg,Close,Chg,Volume,Vol Chg,Market Cap,MCap Chg
2026-02-22,"$67,995","$68,208","$67,243","$67,746","$67,539",-0.671,"$6,202,452,088",-0.828,"$1,350,328,154,809",-0.663
2026-02-21,"$67,990","$68,616","$67,600","$68,049","$67,991",0.00219,"$6,254,238,856",-60.83,"$1,359,335,147,633",0.0432
2026-02-20,"$66,947","$68,197","$66,635","$67,435","$67,963",1.52,"$15,968,624,141",54.77,"$1,358,747,501,245",1.51
2026-02-19,"$66,438","$67,209","$65,851","$66,613","$66,953",0.776,"$10,317,439,894",-5.44,"$1,338,531,205,712",0.777
2026-02-18,"$67,507","$68,327","$66,065","$67,085","$66,439",-1.58,"$10,910,881,626",-4.32,"$1,328,215,669,002",-1.58
2026-02-17,"$68,885","$69,021","$66,781","$68,048","$67,506",-2.00,"$11,403,462,551",8.50,"$1,349,496,660,566",-1.98
2026-02-16,"$68,740","$69,803","$67,379","$68,699","$68,873",0.193,"$10,509,897,649",-53.07,"$1,376,796,109,902",0.207
2026-02-15,"$69,762","$70,846","$68,168","$69,377","$68,732",-1.48,"$22,393,703,210",11.21,"$1,373,952,539,119",-1.49
2026-02-14,"$68,862","$70,434","$68,732","$69,451","$69,774",1.33,"$20,135,636,315",49.41,"$1,394,745,140,653",1.33
2026-02-13,"$66,217","$69,217","$65,910","$67,552","$68,863",4.00,"$13,477,085,605",-3.76,"$1,376,496,146,403",4.07
2026-02-12,"$67,025","$68,195","$65,317","$66,677","$66,172",-1.27,"$14,003,799,556",-17.89,"$1,322,665,144,448",-1.14
2026-02-11,"$68,784","$69,186","$66,009","$67,728","$66,935",-2.69,"$17,053,910,468",22.05,"$1,337,868,416,053",-2.67
2026-02-10,"$70,102","$70,375","$68,064","$69,328","$68,770",-1.90,"$13,973,089,277",-18.90,"$1,374,532,211,087",-2.10
2026-02-09,"$70,332","$71,233","$68,475","$70,072","$70,248",-0.120,"$17,228,882,129",50.16,"$1,404,032,083,463",-0.504
2026-02-08,"$69,240","$71,600","$68,927","$70,093","$70,606",1.97,"$11,474,014,329",-43.20,"$1,411,142,004,435",1.86
2026-02-07,"$70,482","$71,408","$67,694","$69,726","$69,321",-1.65,"$20,200,492,833",-50.29,"$1,385,436,733,972",-1.74
2026-02-06,"$62,751","$71,419","$60,357","$66,270","$70,552",12.43,"$40,638,580,272",-2.92,"$1,410,007,972,387",12.19
2026-02-05,"$73,178","$73,178","$62,889","$68,034","$62,889",-14.06,"$41,860,852,279",80.94,"$1,256,831,041,847",-14.15
2026-02-04,"$75,626","$76,648","$72,026","$74,391","$73,264",-3.12,"$23,135,454,782",-4.12,"$1,464,018,729,234",-3.14
2026-02-03,"$78,642","$78,956","$73,146","$76,595","$75,638",-3.82,"$24,130,424,356",-12.79,"$1,511,448,848,991",-3.94
2026-02-02,"$76,974","$79,104","$74,639","$77,365","$78,744",2.30,"$27,668,022,892",36.39,"$1,573,508,639,520",2.23
2026-02-01,"$78,682","$79,219","$76,180","$77,777","$77,027",-2.10,"$20,286,383,222",-20.28,"$1,539,210,898,201",-2.12
2026-01-31,"$84,116","$84,117","$77,160","$81,023","$78,699",-6.44,"$25,445,613,414",1.22,"$1,572,606,747,148",-6.44
2026-01-30,"$84,559","$84,580","$81,334","$83,647","$84,113",-0.527,"$25,139,502,420",10.67,"$1,680,787,916,560",-0.526
2026-01-29,"$89,148","$89,150","$83,347","$86,551","$84,560",-5.15,"$22,716,352,673",45.97,"$1,689,674,701,696",-5.17
2026-01-28,"$89,135","$90,229","$88,747","$89,322","$89,176",0.0454,"$15,562,263,476",5.49,"$1,781,876,403,571",-0.148
2026-01-27,"$88,293","$89,369","$87,316","$88,572","$89,310",1.15,"$14,752,775,100",-5.94,"$1,784,516,796,012",1.01
2026-01-26,"$86,567","$88,569","$86,567","$87,530","$88,416",2.13,"$15,684,055,581",28.42,"$1,766,623,497,754",2.14
2026-01-25,"$89,177","$89,177","$86,199","$87,780","$86,566",-2.93,"$12,213,060,748",163.33,"$1,729,631,142,459",-2.93
2026-01-24,"$89,462","$89,743","$89,075","$89,365","$89,180",-0.316,"$4,637,888,325",-66.67,"$1,781,832,978,427",-0.251
2026-01-23,"$89,452","$90,862","$88,776","$89,624","$89,406",-0.0521,"$13,915,935,769",9.33,"$1,786,317,138,394",-0.0434
2026-01-22,"$89,340","$90,192","$88,620","$89,400","$89,447",0.119,"$12,728,265,762",-39.09,"$1,787,092,789,105",0.0691
2026-01-21,"$88,375","$90,230","$87,466","$88,865","$89,387",1.14,"$20,895,400,443",11.78,"$1,785,859,294,915",1.21
2026-01-20,"$92,576","$92,755","$87,945","$90,399","$88,318",-4.60,"$18,692,889,529",43.78,"$1,764,461,050,603",-4.61
2026-01-19,"$93,682","$93,682","$92,297","$93,063","$92,592",-1.16,"$13,001,061,966",107.92,"$1,849,815,877,973",-1.43
2026-01-18,"$95,105","$95,451","$93,940","$94,609","$93,940",-1.22,"$6,252,824,798",26.54,"$1,876,698,158,639",-1.22
2026-01-17,"$95,504","$95,528","$95,057","$95,299","$95,105",-0.418,"$4,941,268,316",-56.22,"$1,899,924,705,180",-0.407
2026-01-16,"$95,573","$95,749","$94,360","$95,294","$95,496",-0.0809,"$11,287,222,064",-36.81,"$1,907,692,176,219",-0.0684
2026-01-15,"$96,997","$97,061","$95,198","$96,205","$95,563",-1.48,"$17,862,638,660",-20.87,"$1,908,997,452,286",-1.51
2026-01-14,"$95,332","$97,659","$94,661","$96,171","$97,034",1.79,"$22,573,531,593",9.08,"$1,938,344,090,421",1.95
